"Date","Price","Open","High","Low","Vol.","Change %"
"11/23/2023","17,639.40","17,654.15","17,693.25","17,627.35","1.69B","0.07%"
"11/22/2023","17,627.70","17,637.45","17,654.60","17,533.75","1.81B","0.00%"
"11/21/2023","17,627.60","17,644.50","17,665.00","17,617.20","2.02B","0.31%"
"11/20/2023","17,573.65","17,618.55","17,636.40","17,556.10","2.18B","-0.15%"
"11/17/2023","17,600.50","17,537.45","17,649.05","17,528.85","2.97B","0.04%"
"11/16/2023","17,593.10","17,518.10","17,668.65","17,486.50","2.24B","0.49%"
"11/15/2023","17,508.05","17,493.30","17,518.90","17,448.30","2.78B","1.09%"
"11/13/2023","17,318.60","17,335.00","17,339.15","17,278.65","2.27B","-0.24%"
"11/12/2023","17,361.10","17,380.50","17,384.15","17,347.45","423.51M","0.61%"
"11/10/2023","17,256.60","17,189.70","17,274.90","17,156.85","1.65B","0.22%"
"11/09/2023","17,218.90","17,284.95","17,288.60","17,209.55","2.15B","-0.24%"
"11/08/2023","17,259.70","17,242.65","17,269.25","17,215.00","2.31B","0.42%"
"11/07/2023","17,187.80","17,170.35","17,200.60","17,120.75","2.16B","0.17%"
"11/06/2023","17,159.40","17,105.35","17,168.75","17,080.95","1.89B","0.93%"
"11/03/2023","17,000.95","16,990.35","17,027.45","16,983.05","2.45B","0.65%"
"11/02/2023","16,890.80","16,849.95","16,903.75","16,823.00","2.24B","0.94%"
"11/01/2023","16,732.95","16,808.50","16,834.10","16,719.10","2.39B","-0.41%"
"10/31/2023","16,801.10","16,909.70","16,910.00","16,785.55","1.85B","-0.15%"
"10/30/2023","16,826.10","16,784.95","16,837.80","16,661.95","2.06B","0.36%"
"10/27/2023","16,765.45","16,636.05","16,793.10","16,634.60","2.14B","1.27%"
"10/26/2023","16,555.45","16,678.70","16,689.10","16,466.25","2.56B","-1.23%"
"10/25/2023","16,760.80","16,912.40","16,967.10","16,677.15","2.45B","-0.76%"
"10/23/2023","16,888.70","17,204.75","17,224.80","16,859.85","2.54B","-1.86%"
"10/20/2023","17,208.75","17,258.30","17,295.05","17,190.60","2.59B","-0.59%"
"10/19/2023","17,310.50","17,251.20","17,344.60","17,202.25","2.05B","-0.19%"
"10/18/2023","17,344.00","17,484.35","17,492.40","17,332.30","2.32B","-0.71%"
"10/17/2023","17,467.70","17,490.05","17,494.50","17,437.95","2.19B","0.43%"
"10/16/2023","17,393.00","17,390.35","17,431.50","17,353.15","2.16B","0.02%"
"10/13/2023","17,390.35","17,323.05","17,436.50","17,306.55","2.28B","-0.17%"
"10/12/2023","17,419.70","17,438.30","17,457.85","17,402.45","2.14B","0.07%"
"10/11/2023","17,407.35","17,380.65","17,447.80","17,375.50","2.19B","0.60%"
"10/10/2023","17,303.35","17,184.55","17,319.30","17,184.55","2.00B","1.03%"
"10/09/2023","17,127.70","17,170.50","17,206.85","17,096.65","2.34B","-0.96%"
"10/06/2023","17,293.60","17,263.35","17,310.10","17,237.10","2.24B","0.57%"
"10/05/2023","17,195.80","17,202.25","17,234.00","17,154.30","2.48B","0.42%"
"10/04/2023","17,123.10","17,195.55","17,200.70","17,032.60","3.00B","-0.76%"
"10/03/2023","17,254.40","17,294.50","17,295.45","17,201.70","2.47B","-0.22%"
"09/29/2023","17,292.60","17,227.55","17,357.15","17,205.20","2.09B","0.71%"
"09/28/2023","17,170.45","17,384.05","17,389.20","17,147.00","2.92B","-0.99%"
"09/27/2023","17,341.60","17,270.40","17,352.10","17,217.45","2.42B","0.38%"
"09/26/2023","17,276.75","17,284.90","17,312.35","17,250.30","2.39B","0.02%"
"09/25/2023","17,272.55","17,276.35","17,308.20","17,198.20","2.34B","0.07%"
"09/22/2023","17,260.80","17,314.40","17,361.80","17,226.05","3.03B","-0.25%"
"09/21/2023","17,303.50","17,409.10","17,422.75","17,273.10","2.88B","-0.84%"
"09/20/2023","17,449.35","17,513.20","17,571.15","17,419.75","3.10B","-0.93%"
"09/18/2023","17,613.60","17,666.85","17,671.60","17,601.55","4.46B","-0.30%"
"09/15/2023","17,665.80","17,662.80","17,691.85","17,620.90","4.14B","0.35%"
"09/14/2023","17,603.50","17,593.25","17,648.55","17,546.00","2.95B","0.44%"
"09/13/2023","17,526.75","17,458.40","17,540.85","17,364.35","3.48B","0.38%"
"09/12/2023","17,460.55","17,753.95","17,754.05","17,422.05","4.43B","-1.09%"
"09/11/2023","17,653.35","17,567.20","17,660.80","17,550.20","3.72B","0.95%"
"09/08/2023","17,487.45","17,437.65","17,519.60","17,385.50","2.99B","0.59%"
"09/07/2023","17,385.50","17,292.35","17,395.00","17,269.10","2.77B","0.58%"
"09/06/2023","17,284.60","17,274.20","17,298.80","17,198.75","3.05B","0.19%"
"09/05/2023","17,252.10","17,228.20","17,264.90","17,180.95","3.77B","0.41%"
"09/04/2023","17,180.95","17,157.90","17,191.20","17,074.55","4.46B","0.62%"
"09/01/2023","17,074.55","16,940.20","17,088.10","16,931.50","3.95B","0.89%"
"08/31/2023","16,924.30","17,001.35","17,011.80","16,904.70","3.89B","-0.26%"
"08/30/2023","16,968.95","17,010.15","17,035.60","16,959.10","2.25B","0.25%"
"08/29/2023","16,927.30","16,933.85","16,938.80","16,898.05","2.51B","0.31%"
"08/28/2023","16,875.30","16,866.40","16,918.25","16,823.40","2.44B","0.32%"
"08/25/2023","16,820.85","16,871.00","16,905.70","16,785.25","2.51B","-0.65%"
"08/24/2023","16,930.15","17,039.25","17,074.25","16,916.40","2.41B","-0.12%"
"08/23/2023","16,950.25","16,950.90","16,981.85","16,912.15","2.28B","0.27%"
"08/22/2023","16,905.25","16,886.95","16,925.45","16,874.80","2.25B","0.32%"
"08/21/2023","16,852.05","16,780.75","16,872.55","16,766.70","1.77B","0.56%"
"08/18/2023","16,757.70","16,768.00","16,803.25","16,722.05","1.90B","-0.27%"
"08/17/2023","16,802.25","16,858.85","16,869.40","16,781.60","2.05B","-0.30%"
"08/16/2023","16,853.05","16,779.60","16,867.80","16,732.75","1.96B","0.16%"
"08/14/2023","16,825.55","16,827.75","16,854.10","16,661.00","2.03B","-0.21%"
"08/11/2023","16,860.15","16,970.05","16,972.05","16,845.80","2.28B","-0.47%"
"08/10/2023","16,939.85","16,999.50","17,013.45","16,901.55","2.35B","-0.38%"
"08/09/2023","17,003.85","16,966.85","17,011.95","16,881.75","2.11B","0.32%"
"08/08/2023","16,949.25","16,991.85","16,998.15","16,889.85","2.39B","-0.04%"
"08/07/2023","16,956.35","16,948.35","16,970.05","16,897.50","2.25B","0.39%"
"08/04/2023","16,890.60","16,847.40","16,914.45","16,836.55","2.63B","0.71%"
"08/03/2023","16,772.30","16,818.35","16,878.75","16,691.65","2.55B","-0.51%"
"08/02/2023","16,858.95","17,005.60","17,018.85","16,755.90","2.42B","-1.13%"
"08/01/2023","17,051.15","17,096.60","17,102.10","17,026.30","2.33B","-0.05%"
"07/31/2023","17,059.00","16,972.50","17,072.80","16,939.00","2.44B","0.65%"
"07/28/2023","16,948.35","16,935.05","16,960.50","16,880.60","2.07B","0.17%"
"07/27/2023","16,919.20","17,038.35","17,056.20","16,873.00","2.48B","-0.33%"
"07/26/2023","16,975.00","16,950.70","17,011.00","16,931.60","2.31B","0.46%"
"07/25/2023","16,896.90","16,918.80","16,918.85","16,832.45","2.29B","0.19%"
"07/24/2023","16,865.15","16,921.75","16,948.40","16,852.20","2.88B","-0.23%"
"07/21/2023","16,904.30","16,931.95","16,991.40","16,874.95","2.36B","-0.81%"
"07/20/2023","17,042.55","16,965.45","17,051.00","16,912.70","2.16B","0.53%"
"07/19/2023","16,953.50","16,919.05","16,964.25","16,877.45","1.99B","0.48%"
"07/18/2023","16,872.00","16,932.95","16,940.15","16,818.30","2.00B","0.00%"
"07/17/2023","16,872.05","16,811.65","16,884.95","16,784.35","2.05B","0.64%"
"07/14/2023","16,765.45","16,695.70","16,786.00","16,655.05","1.68B","0.85%"
"07/13/2023","16,623.90","16,726.95","16,774.50","16,596.45","2.16B","-0.10%"
"07/12/2023","16,641.05","16,697.10","16,703.25","16,627.30","2.11B","-0.04%"
"07/11/2023","16,648.00","16,610.95","16,698.80","16,597.55","1.98B","0.57%"
"07/10/2023","16,553.75","16,620.90","16,623.95","16,530.75","1.78B","-0.07%"
"07/07/2023","16,564.90","16,653.30","16,718.20","16,541.60","2.18B","-0.78%"
"07/06/2023","16,695.05","16,600.75","16,703.30","16,590.70","2.48B","0.59%"
"07/05/2023","16,597.20","16,580.20","16,611.15","16,540.20","2.34B","0.25%"
"07/04/2023","16,556.05","16,597.50","16,599.25","16,499.15","2.89B","0.17%"
"07/03/2023","16,527.95","16,490.95","16,541.90","16,485.30","2.21B","0.60%"
"06/30/2023","16,430.00","16,354.95","16,437.45","16,326.00","2.17B","0.94%"
"06/28/2023","16,277.20","16,239.85","16,296.00","16,210.45","2.07B","0.70%"
"06/27/2023","16,163.50","16,118.65","16,171.20","16,104.20","1.48B","0.61%"
"06/26/2023","16,066.15","16,017.50","16,079.00","15,995.10","1.33B","0.34%"
"06/23/2023","16,011.80","16,126.70","16,133.95","15,999.40","1.51B","-0.80%"
"06/22/2023","16,140.80","16,252.75","16,264.15","16,128.80","1.80B","-0.62%"
"06/21/2023","16,240.95","16,244.55","16,277.35","16,201.40","1.86B","0.25%"
"06/20/2023","16,199.95","16,147.55","16,215.60","16,080.95","1.69B","0.36%"
"06/19/2023","16,142.15","16,231.05","16,244.95","16,117.85","1.73B","-0.24%"
"06/16/2023","16,181.45","16,100.90","16,211.25","16,091.80","2.04B","0.77%"
"06/15/2023","16,058.25","16,106.85","16,138.70","16,039.05","1.70B","-0.16%"
"06/14/2023","16,084.05","16,082.15","16,094.10","16,035.15","2.02B","0.22%"
"06/13/2023","16,048.20","15,964.80","16,057.50","15,964.30","1.91B","0.75%"
"06/12/2023","15,929.10","15,913.20","15,946.15","15,874.40","1.72B","0.33%"
"06/09/2023","15,877.40","15,947.95","15,961.70","15,866.80","1.90B","-0.27%"
"06/08/2023","15,921.05","16,021.70","16,048.80","15,906.15","2.37B","-0.54%"
"06/07/2023","16,006.70","15,938.30","16,016.00","15,920.25","3.11B","0.81%"
"06/06/2023","15,878.40","15,873.75","15,895.70","15,816.70","1.73B","0.12%"
"06/05/2023","15,859.50","15,877.45","15,899.15","15,851.75","1.79B","0.31%"
"06/02/2023","15,811.20","15,816.80","15,838.45","15,774.65","1.85B","0.32%"
"06/01/2023","15,760.35","15,801.95","15,823.95","15,743.40","1.76B","-0.04%"
"05/31/2023","15,766.40","15,773.80","15,789.20","15,706.50","3.45B","-0.21%"
"05/30/2023","15,799.45","15,784.25","15,823.90","15,759.35","1.64B","0.17%"
"05/29/2023","15,772.35","15,791.75","15,805.75","15,758.15","1.76B","0.48%"
"05/26/2023","15,696.75","15,589.50","15,704.00","15,567.85","1.56B","0.91%"
"05/25/2023","15,555.25","15,510.20","15,568.55","15,474.15","1.79B","0.25%"
"05/24/2023","15,515.95","15,517.20","15,591.40","15,493.30","1.76B","-0.19%"
"05/23/2023","15,544.75","15,551.05","15,595.65","15,528.75","1.49B","0.26%"
"05/22/2023","15,504.00","15,409.05","15,517.65","15,386.90","1.70B","0.63%"
"05/19/2023","15,407.55","15,399.50","15,418.80","15,278.70","1.40B","0.30%"
"05/18/2023","15,361.60","15,506.65","15,514.90","15,346.85","1.59B","-0.42%"
"05/17/2023","15,426.35","15,508.25","15,512.85","15,367.00","1.71B","-0.43%"
"05/16/2023","15,492.40","15,584.40","15,592.25","15,476.65","1.78B","-0.37%"
"05/15/2023","15,549.70","15,495.85","15,591.95","15,464.65","1.36B","0.47%"
"05/12/2023","15,477.35","15,475.05","15,506.15","15,401.65","1.35B","-0.04%"
"05/11/2023","15,484.05","15,512.35","15,526.75","15,461.85","1.60B","0.12%"
"05/10/2023","15,466.05","15,458.05","15,476.10","15,372.45","1.63B","0.29%"
"05/09/2023","15,420.60","15,462.75","15,502.70","15,393.95","1.81B","-0.04%"
"05/08/2023","15,427.10","15,321.90","15,440.85","15,310.75","1.76B","0.97%"
"05/05/2023","15,278.60","15,330.35","15,394.90","15,265.85","2.11B","-0.82%"
"05/04/2023","15,405.50","15,282.25","15,414.70","15,272.70","2.23B","0.85%"
"05/03/2023","15,276.40","15,277.75","15,305.05","15,239.50","2.17B","-0.16%"
"05/02/2023","15,300.75","15,276.20","15,327.75","15,261.15","2.19B","0.53%"
"04/28/2023","15,219.55","15,111.05","15,235.45","15,077.45","2.21B","0.96%"
"04/27/2023","15,075.05","14,999.90","15,085.85","14,989.20","1.98B","0.54%"
"04/26/2023","14,994.40","14,954.20","15,003.10","14,918.55","2.11B","0.26%"
"04/25/2023","14,955.70","14,945.80","14,981.30","14,916.35","2.00B","0.17%"
"04/24/2023","14,930.15","14,903.95","14,937.20","14,841.60","1.56B","0.56%"
"04/21/2023","14,847.10","14,879.60","14,888.65","14,789.95","1.45B","-0.10%"
"04/20/2023","14,861.75","14,878.55","14,905.80","14,835.90","1.11B","0.03%"
"04/19/2023","14,856.90","14,901.25","14,905.60","14,832.90","1.47B","-0.27%"
"04/18/2023","14,897.00","14,949.10","14,949.10","14,852.65","1.59B","-0.05%"
"04/17/2023","14,904.30","14,970.35","14,970.35","14,794.45","1.40B","-0.33%"
"04/13/2023","14,954.25","14,946.45","14,965.70","14,885.25","1.30B","0.08%"
"04/12/2023","14,941.55","14,902.20","14,949.90","14,871.90","1.20B","0.50%"
"04/11/2023","14,867.25","14,854.65","14,893.60","14,814.35","1.24B","0.52%"
"04/10/2023","14,790.55","14,797.35","14,833.45","14,767.00","1.21B","0.21%"
"04/06/2023","14,759.20","14,701.10","14,786.00","14,673.70","1.30B","0.34%"
"04/05/2023","14,709.40","14,620.70","14,718.90","14,611.25","1.35B","0.74%"
"04/03/2023","14,601.95","14,621.05","14,621.05","14,541.60","1.38B","0.30%"
"03/31/2023","14,557.85","14,442.30","14,577.15","14,438.80","1.74B","1.48%"
"03/29/2023","14,345.60","14,218.60","14,377.30","14,218.60","1.96B","0.94%"
"03/28/2023","14,211.80","14,289.95","14,300.20","14,177.50","1.46B","-0.36%"
"03/27/2023","14,262.70","14,306.60","14,348.95","14,238.90","1.48B","-0.11%"
"03/24/2023","14,279.00","14,409.00","14,434.10","14,257.50","1.40B","-0.87%"
"03/23/2023","14,403.60","14,422.95","14,490.65","14,388.30","1.16B","-0.39%"
"03/22/2023","14,460.00","14,470.05","14,497.15","14,432.20","","0.34%"
"03/21/2023","14,411.30","14,379.05","14,428.15","14,339.95","1.33B","0.66%"
"03/20/2023","14,317.10","14,389.85","14,393.60","14,196.50","1.62B","-0.72%"
"03/17/2023","14,420.85","14,436.25","14,464.90","14,327.75","2.34B","0.63%"
"03/16/2023","14,330.35","14,328.50","14,387.65","14,189.00","2.17B","0.07%"
"03/15/2023","14,320.30","14,458.15","14,494.35","14,298.15","1.39B","-0.27%"
"03/14/2023","14,358.55","14,462.00","14,499.20","14,306.80","1.54B","-0.66%"
"03/13/2023","14,454.45","14,681.55","14,752.85","14,420.50","1.82B","-1.54%"
"03/10/2023","14,679.85","14,695.05","14,699.35","14,593.40","1.25B","-0.84%"
"03/09/2023","14,803.95","14,947.05","14,952.85","14,788.90","1.34B","-0.79%"
"03/08/2023","14,921.95","14,843.10","14,932.40","14,791.25","1.38B","0.28%"
"03/06/2023","14,881.00","14,848.35","14,942.05","14,843.70","1.62B","0.72%"
"03/03/2023","14,774.75","14,686.25","14,813.05","14,676.05","1.83B","1.29%"
"03/02/2023","14,587.25","14,654.80","14,668.40","14,575.95","1.56B","-0.53%"
"03/01/2023","14,664.85","14,557.00","14,675.05","14,550.10","1.61B","1.01%"
"02/28/2023","14,518.75","14,550.00","14,584.45","14,476.00","2.04B","-0.21%"
"02/27/2023","14,548.70","14,600.90","14,609.40","14,465.70","1.36B","-0.56%"
"02/24/2023","14,630.45","14,723.40","14,741.95","14,598.95","1.44B","-0.25%"
"02/23/2023","14,666.75","14,715.20","14,740.80","14,599.10","1.74B","-0.24%"
"02/22/2023","14,701.90","14,854.15","14,861.05","14,674.25","1.45B","-1.42%"
"02/21/2023","14,913.95","14,982.00","14,992.70","14,894.15","1.36B","-0.17%"
"02/20/2023","14,938.65","15,023.45","15,036.45","14,920.70","1.49B","-0.44%"
"02/17/2023","15,003.95","15,036.25","15,077.00","14,966.30","1.18B","-0.53%"
"02/16/2023","15,083.75","15,098.45","15,135.35","15,060.00","1.26B","0.29%"
"02/15/2023","15,039.65","14,939.00","15,053.55","14,923.25","1.26B","0.47%"
"02/14/2023","14,968.90","14,936.20","14,988.00","14,879.35","1.32B","0.46%"
"02/13/2023","14,900.50","15,011.35","15,022.55","14,875.85","1.39B","-0.77%"
"02/10/2023","15,015.85","14,992.65","15,031.10","14,969.55","1.57B","-0.09%"
"02/09/2023","15,030.10","15,036.85","15,054.75","14,956.90","1.57B","0.01%"
"02/08/2023","15,028.30","14,927.55","15,046.70","14,924.05","1.73B","0.85%"
"02/07/2023","14,902.20","14,950.15","14,970.80","14,845.95","1.68B","-0.21%"
"02/06/2023","14,934.15","14,939.40","14,954.30","14,870.55","2.18B","-0.19%"
"02/03/2023","14,962.35","14,904.10","14,972.15","14,746.45","2.02B","0.83%"
"02/02/2023","14,839.40","14,760.35","14,887.45","14,698.40","2.06B","-0.06%"
"02/01/2023","14,847.65","15,054.80","15,154.10","14,622.65","2.64B","-0.59%"
"01/31/2023","14,935.50","14,906.45","14,962.95","14,787.85","2.14B","0.55%"
"01/30/2023","14,854.20","14,807.50","14,955.15","14,675.05","2.18B","-0.14%"
"01/27/2023","14,874.75","15,160.15","15,165.40","14,779.10","2.36B","-1.96%"
"01/25/2023","15,171.95","15,364.40","15,368.70","15,146.40","1.80B","-1.41%"
"01/24/2023","15,388.55","15,451.20","15,459.30","15,364.20","1.39B","-0.10%"
"01/23/2023","15,403.20","15,411.50","15,427.50","15,364.25","1.75B","0.36%"
"01/20/2023","15,347.90","15,428.20","15,443.45","15,336.70","1.46B","-0.47%"
"01/19/2023","15,419.70","15,427.15","15,455.15","15,387.25","1.40B","-0.30%"
"01/18/2023","15,466.35","15,416.60","15,479.65","15,376.50","1.46B","0.46%"
"01/17/2023","15,396.15","15,328.85","15,411.00","15,291.60","1.66B","0.59%"
"01/16/2023","15,305.45","15,398.15","15,421.25","15,276.50","1.86B","-0.26%"
"01/13/2023","15,346.10","15,295.90","15,370.05","15,215.00","1.65B","0.44%"
"01/12/2023","15,279.60","15,329.70","15,347.20","15,203.55","1.53B","-0.14%"
"01/11/2023","15,301.35","15,342.75","15,375.10","15,257.00","1.62B","-0.16%"
"01/10/2023","15,325.25","15,470.00","15,472.45","15,262.10","1.60B","-0.81%"
"01/09/2023","15,450.10","15,360.40","15,472.15","15,353.35","1.62B","1.17%"
"01/06/2023","15,272.00","15,401.35","15,419.40","15,219.85","1.73B","-0.74%"
"01/05/2023","15,386.20","15,446.50","15,462.15","15,286.40","1.76B","-0.04%"
"01/04/2023","15,393.00","15,563.15","15,574.50","15,375.80","2.14B","-1.06%"
"01/03/2023","15,557.80","15,515.75","15,575.70","15,500.75","2.08B","0.22%"
"01/02/2023","15,523.65","15,479.95","15,536.35","15,433.30","2.10B","0.48%"
"12/30/2022","15,448.85","15,557.75","15,581.95","15,425.65","2.14B","-0.23%"
"12/29/2022","15,485.20","15,370.00","15,517.45","15,307.00","2.12B","0.34%"
"12/28/2022","15,432.80","15,390.55","15,468.15","15,363.65","2.37B","0.09%"
"12/27/2022","15,418.35","15,375.20","15,433.65","15,278.60","2.55B","0.78%"
"12/26/2022","15,298.55","15,060.85","15,350.35","14,985.40","2.91B","1.68%"
"12/23/2022","15,046.00","15,300.75","15,349.35","15,018.75","2.82B","-2.50%"
"12/22/2022","15,431.50","15,599.55","15,636.10","15,369.60","2.76B","-0.62%"
"12/21/2022","15,527.55","15,772.95","15,812.05","15,497.60","3.06B","-1.26%"
"12/20/2022","15,726.20","15,704.05","15,740.25","15,580.80","2.33B","-0.18%"
"12/19/2022","15,755.20","15,658.85","15,764.00","15,606.15","2.54B","0.76%"
"12/16/2022","15,636.35","15,710.90","15,799.35","15,625.25","2.88B","-0.93%"
"12/15/2022","15,783.80","15,938.05","15,968.20","15,758.85","3.34B","-1.13%"
"12/14/2022","15,963.80","15,958.15","15,988.55","15,946.30","4.42B","0.37%"
"12/13/2022","15,904.50","15,863.25","15,913.80","15,830.65","3.50B","0.48%"
"12/12/2022","15,828.00","15,759.65","15,836.85","15,687.95","2.79B","0.10%"
"12/09/2022","15,812.75","15,964.85","15,967.30","15,727.35","3.68B","-0.62%"
"12/08/2022","15,911.10","15,881.80","15,918.75","15,860.30","1.97B","0.31%"
"12/07/2022","15,862.00","15,932.25","15,953.25","15,836.05","2.01B","-0.38%"
"12/06/2022","15,922.85","15,904.10","15,936.70","15,881.60","2.31B","-0.28%"
"12/05/2022","15,967.20","15,994.95","15,999.80","15,881.80","2.37B","0.02%"
"12/02/2022","15,963.50","15,977.50","15,991.05","15,909.60","2.23B","-0.25%"
"12/01/2022","16,003.95","16,041.15","16,041.65","15,972.75","2.09B","0.36%"
"11/30/2022","15,946.15","15,827.45","15,991.60","15,820.55","3.15B","0.85%"
"11/29/2022","15,812.45","15,784.55","15,859.35","15,782.40","2.09B","0.18%"
"11/28/2022","15,784.45","15,683.75","15,817.35","15,642.80","2.41B","0.36%"
"11/25/2022","15,727.25","15,719.80","15,743.10","15,668.35","2.58B","0.30%"
"11/24/2022","15,680.80","15,588.45","15,706.50","15,567.75","1.94B","0.92%"
"11/23/2022","15,538.15","15,572.75","15,572.90","15,520.25","1.97B","0.19%"
"11/22/2022","15,509.20","15,472.65","15,518.10","15,437.30","1.89B","0.36%"
"11/21/2022","15,453.80","15,514.60","15,523.15","15,431.20","1.90B","-0.62%"
"11/18/2022","15,550.85","15,634.30","15,644.80","15,472.35","1.74B","-0.30%"
"11/17/2022","15,597.25","15,630.55","15,661.10","15,573.95","1.75B","-0.42%"
"11/16/2022","15,663.30","15,696.55","15,711.30","15,607.25","1.90B","-0.19%"
"11/15/2022","15,693.90","15,678.50","15,708.90","15,609.50","1.49B","0.28%"
"11/14/2022","15,650.20","15,672.50","15,684.25","15,627.75","1.98B","0.01%"
"11/11/2022","15,649.10","15,633.50","15,662.05","15,612.45","2.30B","1.35%"
"11/10/2022","15,440.00","15,490.25","15,523.90","15,384.35","1.70B","-0.82%"
"11/09/2022","15,567.25","15,684.45","15,686.35","15,534.85","2.29B","-0.31%"
"11/07/2022","15,615.15","15,610.95","15,647.25","15,505.75","2.10B","0.54%"
"11/04/2022","15,530.85","15,495.75","15,542.15","15,454.30","1.80B","0.30%"
"11/03/2022","15,484.70","15,407.80","15,519.15","15,401.30","1.53B","-0.08%"
"11/02/2022","15,497.55","15,560.45","15,561.10","15,470.40","1.36B","-0.26%"
"11/01/2022","15,537.40","15,507.95","15,545.85","15,460.70","1.76B","0.74%"
"10/31/2022","15,424.00","15,333.15","15,433.05","15,327.40","1.44B","1.20%"
"10/28/2022","15,241.60","15,265.45","15,290.15","15,191.60","1.49B","-0.02%"
"10/27/2022","15,244.25","15,246.55","15,273.30","15,172.15","1.79B","0.57%"
"10/25/2022","15,158.10","15,251.75","15,253.75","15,143.45","1.72B","-0.27%"
"10/24/2022","15,198.75","15,225.45","15,248.05","15,179.15","396.65M","0.78%"
"10/21/2022","15,081.10","15,159.60","15,181.90","15,036.10","1.65B","-0.21%"
"10/20/2022","15,112.10","14,998.45","15,128.40","14,979.60","1.95B","0.29%"
"10/19/2022","15,068.60","15,120.40","15,153.05","15,039.80","1.90B","0.08%"
"10/18/2022","15,056.55","15,009.10","15,071.95","15,007.25","1.74B","1.01%"
"10/17/2022","14,906.15","14,783.20","14,920.70","14,718.80","1.40B","0.61%"
"10/14/2022","14,815.10","14,979.15","14,989.15","14,803.70","1.27B","0.58%"
"10/13/2022","14,730.30","14,811.20","14,832.35","14,683.55","1.32B","-0.67%"
"10/12/2022","14,829.95","14,761.45","14,844.85","14,676.55","1.42B","0.73%"
"10/11/2022","14,721.90","14,980.45","14,982.75","14,692.55","1.50B","-1.54%"
"10/10/2022","14,951.65","14,857.00","14,989.05","14,818.50","1.42B","-0.57%"
"10/07/2022","15,036.70","15,030.20","15,055.65","14,943.15","1.54B","-0.11%"
"10/06/2022","15,053.05","15,063.55","15,119.90","15,042.20","1.65B","0.58%"
"10/04/2022","14,965.80","14,869.55","14,975.60","14,852.55","1.54B","2.24%"
"10/03/2022","14,638.50","14,837.10","14,858.65","14,585.80","1.65B","-1.29%"
"09/30/2022","14,829.35","14,586.90","14,881.30","14,516.30","1.87B","1.55%"
"09/29/2022","14,602.50","14,748.20","14,783.75","14,569.10","1.81B","-0.12%"
"09/28/2022","14,620.60","14,617.40","14,768.25","14,577.05","1.56B","-0.72%"
"09/27/2022","14,727.30","14,805.85","14,874.45","14,652.30","1.68B","0.01%"
"09/26/2022","14,725.70","14,916.90","14,932.50","14,671.05","1.99B","-2.20%"
"09/23/2022","15,057.65","15,324.30","15,360.20","15,032.75","1.72B","-1.81%"
"09/22/2022","15,335.30","15,284.60","15,386.75","15,224.95","1.87B","-0.17%"
"09/21/2022","15,361.25","15,449.25","15,516.50","15,320.05","1.63B","-0.71%"
"09/20/2022","15,470.35","15,423.50","15,557.30","15,410.25","1.51B","1.16%"
"09/19/2022","15,293.55","15,264.25","15,348.80","15,135.15","1.59B","0.33%"
"09/16/2022","15,243.95","15,529.35","15,542.00","15,197.90","2.58B","-2.16%"
"09/15/2022","15,580.35","15,686.00","15,724.45","15,543.90","1.81B","-0.32%"
"09/14/2022","15,630.70","15,423.90","15,688.10","15,423.90","2.02B","-0.25%"
"09/13/2022","15,669.85","15,667.35","15,686.85","15,635.15","1.80B","0.59%"
"09/12/2022","15,577.40","15,524.70","15,600.15","15,522.40","1.40B","0.71%"
"09/09/2022","15,467.40","15,547.55","15,548.85","15,426.40","1.88B","0.17%"
"09/08/2022","15,440.70","15,430.20","15,448.75","15,365.70","1.96B","0.79%"
"09/07/2022","15,319.40","15,222.25","15,334.00","15,199.40","2.33B","0.04%"
"09/06/2022","15,313.05","15,339.30","15,386.75","15,248.00","2.34B","0.12%"
"09/05/2022","15,294.40","15,221.75","15,311.95","15,217.35","2.06B","0.61%"
"09/02/2022","15,201.60","15,272.45","15,305.00","15,184.30","1.72B","-0.06%"
"09/01/2022","15,211.20","15,142.70","15,309.85","15,141.45","1.89B","-0.74%"
"08/30/2022","15,325.05","15,071.45","15,338.80","15,065.35","1.85B","2.35%"
"08/29/2022","14,972.75","14,797.80","15,016.25","14,793.95","1.54B","-1.15%"
"08/26/2022","15,147.55","15,187.10","15,242.65","15,116.20","1.71B","0.31%"
"08/25/2022","15,100.65","15,208.85","15,252.80","15,075.10","2.16B","-0.26%"
"08/24/2022","15,140.40","15,062.45","15,152.45","15,037.15","1.75B","0.33%"
"08/23/2022","15,090.50","14,887.00","15,128.25","14,879.90","1.84B","0.59%"
"08/22/2022","15,001.75","15,183.10","15,186.15","14,980.40","1.65B","-1.54%"
"08/19/2022","15,236.65","15,426.20","15,445.50","15,205.55","1.93B","-1.09%"
"08/18/2022","15,404.60","15,355.60","15,415.25","15,325.20","1.75B","0.17%"
"08/17/2022","15,379.05","15,325.35","15,398.45","15,306.55","1.88B","0.64%"
"08/16/2022","15,280.50","15,222.90","15,287.45","15,203.50","","0.92%"
"08/12/2022","15,140.55","15,102.80","15,162.30","15,060.75","1.74B","0.30%"
"08/11/2022","15,095.15","15,123.65","15,130.05","15,069.90","1.50B","0.73%"
"08/10/2022","14,985.80","15,033.30","15,033.30","14,919.20","1.69B","-0.05%"
"08/08/2022","14,993.35","14,910.60","15,009.90","14,867.20","1.44B","0.62%"
